index	seconds	temperature	temperature_2	beleuchtungsstaerke
494	49.301	48.33401808	100.5238242	0.32997
495	49.401	48.33401808	100.6225637	0.32946
496	49.501	48.33401808	100.7213076	0.33048
497	49.601	48.33401808	100.7213076	0.32946
498	49.701	48.33401808	100.7213076	0.33201
499	49.801	48.43319394	100.640156	0.33252
500	49.901	48.43319394	100.640156	0.33303
501	50.001	48.43319394	100.7389007	0.33303
502	50.101	48.53236388	100.7389007	0.33252
503	50.201	48.63152792	100.5414157	0.33303
504	50.301	48.53236388	100.640156	0.33405
505	50.401	48.53236388	100.4426796	0.33456
506	50.501	48.63152792	100.4426796	0.33405
507	50.601	48.53236388	100.4426796	0.33354
508	50.701	48.63152792	100.4426796	0.33405
509	50.801	48.73068608	100.8200558	0.33507
510	50.901	48.73068608	100.6225637	0.3366
511	51.001	48.73068608	100.9188083	0.33813
512	51.101	48.82983837	100.8200558	0.3366
513	51.201	48.82983837	101.1163264	0.33609
514	51.301	48.82983837	101.0175652	0.33558
515	51.401	48.92898482	101.6101988	0.33558
516	51.501	48.92898482	101.215092	0.33609
517	51.601	48.92898482	101.215092	0.33558
518	51.701	49.02812545	101.1163264	0.33507
519	51.801	49.12726027	101.1163264	0.33558
520	51.901	49.02812545	101.1163264	0.33609
521	52.001	49.12726027	101.215092	0.33762
522	52.101	49.12726027	101.215092	0.33609
523	52.201	49.12726027	101.3138621	0.33609
524	52.301	49.32551257	101.215092	0.3366
525	52.401	49.32551257	101.4126365	0.33762
526	52.501	49.2263893	101.4126365	0.33711
527	52.601	49.32551257	101.5114154	0.33558
528	52.701	49.32551257	101.6101988	0.33456
529	52.801	49.32551257	101.5114154	0.33558
530	52.901	49.32551257	101.5114154	0.33558
531	53.001	49.42463009	101.5114154	0.33507
532	53.101	49.42463009	101.215092	0.33711
533	53.201	49.32551257	101.215092	0.33762
534	53.301	49.42463009	101.0175652	0.33558
535	53.417	49.52374188	101.6101988	0.33609
536	53.504	49.52374188	100.6225637	0.33762
537	53.613	49.42463009	101.0175652	0.33813
538	53.707	49.42463009	100.3263578	0.34017
539	53.801	49.52374188	101.3138621	0.33915
540	53.91	49.42463009	101.3138621	0.33813
541	54.004	49.42463009	100.8200558	0.33762
542	54.113	49.42463009	100.9188083	0.33915
543	54.207	49.62284796	100.5238242	0.34068
544	54.301	49.52374188	101.5114154	0.33966
545	54.41	49.72194836	100.4250889	0.33915
546	54.504	49.52374188	100.9188083	0.33813
547	54.613	49.52374188	100.8200558	0.33864
548	54.707	49.62284796	100.227631	0.33813
549	54.801	49.62284796	101.6101988	0.33762
550	54.91	49.62284796	100.227631	0.33966
551	55.001	49.72194836	100.227631	0.33864
552	55.101	49.72194836	101.5114154	0.33915
553	55.201	49.72194836	101.5114154	0.33813
554	55.301	49.62284796	101.3138621	0.33711
555	55.401	49.82104308	101.4126365	0.3366
556	55.501	49.82104308	101.5114154	0.33711
557	55.601	49.72194836	101.4126365	0.33864
558	55.701	49.72194836	101.5114154	0.33813
559	55.801	49.82104308	101.4126365	0.33813
560	55.901	49.82104308	101.4126365	0.33864
561	56.001	49.82104308	101.4126365	0.33864
562	56.101	49.82104308	101.4126365	0.34017
563	56.201	49.82104308	101.3138621	0.34119
564	56.301	49.82104308	101.3138621	0.34068
565	56.401	49.86811266	101.5114154	0.34119
566	56.502	49.76902062	101.3138621	0.34119
567	56.601	49.76902062	101.3138621	0.34119
568	56.701	49.76902062	101.3138621	0.34017
569	56.801	49.96719905	101.4126365	0.34068
570	56.901	49.86811266	101.3138621	0.3417
571	57.001	49.86811266	101.6101988	0.34272
572	57.101	49.86811266	101.4126365	0.34323
573	57.201	49.86811266	101.4126365	0.34221
574	57.301	49.76902062	101.7089867	0.34221
575	57.401	49.76902062	101.6101988	0.34221
576	57.501	49.86811266	101.6101988	0.3417
577	57.601	49.86811266	101.5114154	0.34221
578	57.701	49.96719905	101.5114154	0.34323
579	57.801	49.86811266	101.4126365	0.34323
580	57.901	49.96719905	101.3138621	0.34323
581	58.001	49.96719905	101.4126365	0.34374
582	58.101	49.96719905	101.4126365	0.34476
583	58.201	49.86811266	101.6101988	0.34476
584	58.301	49.96719905	101.6101988	0.34425
585	58.401	49.86811266	101.6101988	0.34374
586	58.501	49.86811266	101.9065759	0.34476
587	58.601	49.96719905	101.9065759	0.34374
588	58.701	49.96719905	101.9065759	0.34119
589	58.802	50.06627982	101.807779	0.34017
590	58.901	49.96719905	101.9065759	0.33966
591	59.001	49.86811266	102.1041834	0.34017
592	59.101	49.96719905	102.0053774	0.33966
593	59.201	49.96719905	102.1041834	0.34119
594	59.301	49.86811266	101.9065759	0.34374
595	59.401	49.96719905	101.9065759	0.34272
596	59.501	50.06627982	102.2029939	0.34272
597	59.601	50.06627982	102.1041834	0.34272
598	59.701	50.11829343	102.1041834	0.3417
599	59.801	50.0192156	102.1041834	0.34068
600	59.901	50.0192156	101.9065759	0.34017
601	60.001	50.0192156	101.9065759	0.34068
602	60.101	50.11829343	101.9065759	0.34119
